path,barrio,localidad,categoria,descripcion
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_07-3566.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 07-3566.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_08-3567.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 08-3567.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_09-3568.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 09-3568.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_10-3569.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 10-3569.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_11-3570.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 11-3570.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_12-3571.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 12-3571.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_13-3572.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 13-3572.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_14-3573.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 14-3573.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_15-3574.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 15-3574.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_16-3575.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 16-3575.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_17-3576.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 17-3576.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_18-3577.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 18-3577.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_19-3578.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 19-3578.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_20-3579.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 20-3579.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_21-3580.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 21-3580.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_22-3581.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 22-3581.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_23-3582.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 23-3582.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_24-3583.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 24-3583.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_25-3584.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 25-3584.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_26-3585.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 26-3585.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_27-3586.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 27-3586.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_28-3587.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 28-3587.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Hoteles_Hosterias_y_Pensiones_29-3588.jpg,,Córdoba Capital,Comercios,Villa Maria Hoteles Hosterias Y Pensiones 29-3588.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_01-3505.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 01-3505.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_02-3506.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 02-3506.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_03-3507.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 03-3507.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_04-3508.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 04-3508.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_05-3509.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 05-3509.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_06-3510.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 06-3510.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_07-3511.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 07-3511.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_08-3512.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 08-3512.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_09-3513.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 09-3513.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_10-3514.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 10-3514.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_11-3515.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 11-3515.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_12-3516.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 12-3516.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_13-3517.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 13-3517.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_14-3518.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 14-3518.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_15-3519.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 15-3519.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_16-3520.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 16-3520.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_17-3521.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 17-3521.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_18-3522.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 18-3522.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_19-3523.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 19-3523.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_20-3524.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 20-3524.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_21-3525.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 21-3525.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_22-3526.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 22-3526.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_23-3527.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 23-3527.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Iglesias_capillas_y_arte_24-3528.jpg,,Córdoba Capital,Edificios Religiosos,Villa Maria Iglesias Capillas Y Arte 24-3528.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_01-3589.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 01-3589.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_02-3590.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 02-3590.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_03-3591.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 03-3591.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_04-3592.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 04-3592.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_05-3593.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 05-3593.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_07-3594.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 07-3594.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_08-3595.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 08-3595.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_09-3596.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 09-3596.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_10-3597.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 10-3597.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_11-3598.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 11-3598.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_12-3599.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 12-3599.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3501-3600/Villa_Maria_Monumentos_13-3600.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 13-3600.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_14-3601.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 14-3601.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_15-3602.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 15-3602.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_16-3603.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 16-3603.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_17-3604.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 17-3604.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_18-3605.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 18-3605.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_19-3606.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 19-3606.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_20-3607.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 20-3607.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_21-3608.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 21-3608.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_22-3609.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 22-3609.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_23-3610.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 23-3610.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_24-3611.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 24-3611.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_25-3612.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 25-3612.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_26-3613.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 26-3613.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_27-3614.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 27-3614.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_28-3615.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 28-3615.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_29-3616.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 29-3616.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_30-3617.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 30-3617.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_31-3618.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 31-3618.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_32-3619.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 32-3619.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_33-3620.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 33-3620.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_34-3621.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 34-3621.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_35-3622.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 35-3622.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Monumentos_36-3623.jpg,,Córdoba Capital,Monumentos,Villa Maria Monumentos 36-3623.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_01-3624.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 01-3624.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_02-3625.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 02-3625.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_03-3626.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 03-3626.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_04-3627.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 04-3627.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_05-3628.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 05-3628.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_06-3629.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 06-3629.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_07-3630.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 07-3630.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_08-3631.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 08-3631.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_09-3632.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 09-3632.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_10-3633.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 10-3633.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_11-3634.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 11-3634.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_12-3635.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 12-3635.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_13-3636.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 13-3636.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_14-3637.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 14-3637.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_15-3638.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 15-3638.Jpg
/home/kpalacio/Documentos/buentek/cordoba_de_antaño/www.xn--cordobadeantao-2nb.com.ar/images/igallery/original/3601-3700/Villa_Maria_Puentes_r__o_y_ferrocarril_16-3639.jpg,,Córdoba Capital,Puentes y Ferrocarril,Villa Maria Puentes R O Y Ferrocarril 16-3639.Jpg
